Grid Id,X coordinates,Y coordnates
1,399850,487820
2,399860,487800
3,399860,487810
4,399860,487820
5,399860,487830
6,399870,487780
7,399870,487790
8,399870,487800
9,399870,487810
10,399870,487820
11,399870,487830
12,399880,487760
13,399880,487770
14,399880,487780
15,399880,487790
16,399880,487800
17,399880,487810
18,399880,487820
19,399880,487830
20,399890,487750
21,399890,487760
22,399890,487770
23,399890,487780
24,399890,487790
25,399890,487800
26,399890,487810
27,399890,487820
28,399890,487830
29,399890,487840
30,399900,487740
31,399900,487750
32,399900,487760
33,399900,487770
34,399900,487780
35,399900,487790
36,399900,487800
37,399900,487810
38,399900,487820
39,399900,487830
40,399900,487840
41,399900,487850
42,399900,487860
43,399910,487720
44,399910,487730
45,399910,487740
46,399910,487750
47,399910,487760
48,399910,487770
49,399910,487780
50,399910,487790
51,399910,487800
52,399910,487810
53,399910,487820
54,399910,487830
55,399910,487840
56,399910,487850
57,399910,487860
58,399910,487870
59,399920,487710
60,399920,487720
61,399920,487730
62,399920,487740
63,399920,487750
64,399920,487760
65,399920,487770
66,399920,487780
67,399920,487790
68,399920,487800
69,399920,487810
70,399920,487820
71,399920,487830
72,399920,487840
73,399920,487850
74,399920,487860
75,399920,487870
76,399920,487880
77,399930,487700
78,399930,487710
79,399930,487720
80,399930,487730
81,399930,487740
82,399930,487750
83,399930,487760
84,399930,487770
85,399930,487780
86,399930,487790
87,399930,487800
88,399930,487810
89,399930,487820
90,399930,487830
91,399930,487840
92,399930,487850
93,399930,487860
94,399930,487870
95,399930,487880
96,399930,487890
97,399930,487900
98,399940,487680
99,399940,487690
100,399940,487700
101,399940,487710
102,399940,487720
103,399940,487730
104,399940,487740
105,399940,487750
106,399940,487760
107,399940,487770
108,399940,487780
109,399940,487790
110,399940,487800
111,399940,487810
112,399940,487820
113,399940,487830
114,399940,487840
115,399940,487850
116,399940,487860
117,399940,487870
118,399940,487880
119,399940,487890
120,399940,487900
121,399940,487910
122,399940,487920
123,399940,487930
124,399950,487670
125,399950,487680
126,399950,487690
127,399950,487700
128,399950,487710
129,399950,487720
130,399950,487730
131,399950,487740
132,399950,487750
133,399950,487760
134,399950,487770
135,399950,487780
136,399950,487790
137,399950,487800
138,399950,487810
139,399950,487820
140,399950,487830
141,399950,487840
142,399950,487850
143,399950,487860
144,399950,487870
145,399950,487880
146,399950,487890
147,399950,487900
148,399950,487910
149,399950,487920
150,399950,487930
151,399950,487940
152,399960,487660
153,399960,487670
154,399960,487680
155,399960,487690
156,399960,487700
157,399960,487710
158,399960,487720
159,399960,487730
160,399960,487740
161,399960,487750
162,399960,487760
163,399960,487770
164,399960,487780
165,399960,487790
166,399960,487800
167,399960,487810
168,399960,487820
169,399960,487830
170,399960,487840
171,399960,487850
172,399960,487860
173,399960,487870
174,399960,487880
175,399960,487890
176,399960,487900
177,399960,487910
178,399960,487920
179,399960,487930
180,399960,487940
181,399960,487950
182,399970,487650
183,399970,487660
184,399970,487670
185,399970,487680
186,399970,487690
187,399970,487700
188,399970,487710
189,399970,487720
190,399970,487730
191,399970,487740
192,399970,487750
193,399970,487760
194,399970,487770
195,399970,487780
196,399970,487790
197,399970,487800
198,399970,487810
199,399970,487820
200,399970,487830
201,399970,487840
202,399970,487850
203,399970,487860
204,399970,487870
205,399970,487880
206,399970,487890
207,399970,487900
208,399970,487910
209,399970,487920
210,399970,487930
211,399970,487940
212,399970,487950
213,399980,487620
214,399980,487630
215,399980,487640
216,399980,487650
217,399980,487660
218,399980,487670
219,399980,487680
220,399980,487690
221,399980,487700
222,399980,487710
223,399980,487720
224,399980,487730
225,399980,487740
226,399980,487750
227,399980,487760
228,399980,487770
229,399980,487780
230,399980,487790
231,399980,487800
232,399980,487810
233,399980,487820
234,399980,487830
235,399980,487840
236,399980,487850
237,399980,487860
238,399980,487870
239,399980,487880
240,399980,487890
241,399980,487900
242,399980,487910
243,399980,487920
244,399980,487930
245,399980,487940
246,399980,487950
247,399980,487960
248,399990,487610
249,399990,487620
250,399990,487630
251,399990,487640
252,399990,487650
253,399990,487660
254,399990,487670
255,399990,487680
256,399990,487690
257,399990,487700
258,399990,487710
259,399990,487720
260,399990,487730
261,399990,487740
262,399990,487750
263,399990,487760
264,399990,487770
265,399990,487780
266,399990,487790
267,399990,487800
