Grid Id,X coordinates,Y coordnates
493,398671,493160
494,398671,493170
495,398671,493180
496,398671,493190
497,398671,493200
498,398671,493210
499,398671,493220
500,398681,492970
501,398681,492980
502,398681,492990
503,398681,493000
504,398681,493010
505,398681,493020
506,398681,493030
507,398681,493040
508,398681,493050
509,398681,493060
510,398681,493070
511,398681,493080
512,398681,493090
513,398681,493100
514,398681,493110
515,398681,493120
516,398681,493130
517,398681,493140
518,398681,493150
519,398681,493160
520,398681,493170
521,398681,493180
522,398681,493190
523,398681,493200
524,398681,493210
525,398681,493220
526,398691,492980
527,398691,492990
528,398691,493000
529,398691,493010
530,398691,493020
531,398691,493030
532,398691,493040
533,398691,493050
534,398691,493060
535,398691,493070
536,398691,493080
537,398691,493090
538,398691,493100
539,398691,493110
540,398691,493120
541,398691,493130
542,398691,493140
543,398691,493150
544,398691,493160
545,398691,493170
546,398691,493180
547,398691,493190
548,398691,493200
549,398691,493210
550,398701,492980
551,398701,492990
552,398701,493000
553,398701,493010
554,398701,493020
555,398701,493030
556,398701,493040
557,398701,493050
558,398701,493060
559,398701,493070
560,398701,493080
561,398701,493090
562,398701,493100
563,398701,493110
564,398701,493120
565,398701,493130
566,398701,493140
567,398701,493150
568,398701,493160
569,398701,493170
570,398701,493180
571,398701,493190
572,398701,493200
573,398701,493210
574,398711,492980
575,398711,492990
576,398711,493000
577,398711,493010
578,398711,493020
579,398711,493030
580,398711,493040
581,398711,493050
582,398711,493060
583,398711,493070
584,398711,493080
585,398711,493090
586,398711,493100
587,398711,493110
588,398711,493120
589,398711,493130
590,398711,493140
591,398711,493150
592,398711,493160
593,398711,493170
594,398711,493180
595,398711,493190
596,398711,493200
597,398721,492960
598,398721,492970
599,398721,492980
600,398721,492990
601,398721,493000
602,398721,493010
603,398721,493020
604,398721,493030
605,398721,493040
606,398721,493050
607,398721,493060
608,398721,493070
609,398721,493080
610,398721,493090
611,398721,493100
612,398721,493110
613,398721,493120
614,398721,493130
615,398721,493140
616,398721,493150
617,398721,493160
618,398721,493170
619,398721,493180
620,398721,493190
621,398721,493200
622,398731,492960
623,398731,492970
624,398731,492980
625,398731,492990
626,398731,493000
627,398731,493010
628,398731,493020
629,398731,493030
630,398731,493040
631,398731,493050
632,398731,493060
633,398731,493070
634,398731,493080
635,398731,493090
636,398731,493100
637,398731,493110
638,398731,493120
639,398731,493130
640,398731,493140
641,398731,493150
642,398731,493160
643,398731,493170
644,398731,493180
645,398731,493190
646,398741,492960
647,398741,492970
648,398741,492980
649,398741,492990
650,398741,493000
651,398741,493010
652,398741,493020
653,398741,493030
654,398741,493040
655,398741,493050
656,398741,493060
657,398741,493070
658,398741,493080
659,398741,493090
660,398741,493100
661,398741,493110
662,398741,493120
663,398741,493130
664,398741,493140
665,398741,493150
666,398741,493160
667,398741,493170
668,398741,493180
