1.5           0.0           0.000
N              6392         0.040          212.13        518 
N              6570         0.040          212.13        519 
N              6743         0.040          181.07        520 
N              6914         0.040          181.07        521 
N              7085         0.040          181.07        522 
N              7086         0.040          181.07        523 
N              7257         0.040          212.13        524 
N              7428         0.040          150           525 
-1.0          0.0           0.000
N              10522        0.070          150           526 
N              10670        0.070          181.07        527 
N              10816        0.070          181.07        528 
N              10963        0.070          181.07        529 
N              11109        0.070          212.13        530 
N              11257        0.070          181.07        531 
N              11403        0.070          181.07        532 
N              11552        0.070          212.13        533 
N              11701        0.070          212.13        534 
N              11851        0.070          212.13        535 
N              12000        0.070          212.13        536 
N              12149        0.070          181.07        537 
N              12150        0.070          150           538 
N              12151        0.070          150           539 
N              12152        0.070          181.07        540 
N              12005        0.070          181.07        541 
N              12006        0.070          181.07        542 
N              11859        0.070          181.07        543 
N              11860        0.070          181.07        544 
N              11712        0.070          181.07        545 
N              11713        0.070          181.07        546 
N              11566        0.070          212.13        547 
N              11419        0.070          181.07        548 
N              11420        0.070          150           549 
N              11421        0.070          150           550 
N              11422        0.070          150           551 
N              11423        0.070          150           552 
N              11424        0.070          181.07        553 
N              11279        0.070          181.07        554 
N              11280        0.070          150           555 
N              11133        0.070          181.07        556 
N              10987        0.070          181.07        557 
N              10988        0.070          181.07        558 
N              10842        0.070          181.07        559 
N              10843        0.070          150           560 
N              10844        0.070          181.07        561 
N              10698        0.070          181.07        562 
N              10699        0.070          150           563 
N              10551        0.070          181.07        564 
N              10404        0.070          212.13        565 
N              10257        0.070          181.07        566 
N              10258        0.070          150           567 
N              10259        0.070          181.07        568 
N              10109        0.070          150           569 
-1.0          0.0           0.000
N              2876         0.150          150           570 
N              2877         0.150          150           571 
N              2878         0.150          150           572 
N              3021         0.150          150           573 
N              3022         0.150          150           574 
N              3023         0.150          150           575 
N              2880         0.150          150           576 
N              2741         0.150          181.07        577 
N              2604         0.150          212.13        578 
N              2743         0.150          181.07        579 
N              2744         0.150          181.07        580 
N              2607         0.150          181.07        581 
N              2608         0.150          150           582 
1.5           0.0           0.000
N              2732         0.040          150           583 
N              2593         0.040          181.07        584 
N              2592         0.040          150           585 
N              2462         0.040          150           586 
1.5           0.0           0.000
N              2073         0.040          150           600 
N              2200         0.040          150           601 
N              2328         0.040          150           602 
1.5           0.0           0.000
N              5011         0.040          150           603 
N              5190         0.040          150           604 
N              5189         0.040          150           605 
1.5           0.0           0.000
N              5907         0.040          150           606 
N              5728         0.040          150           607 
N              5727         0.040          150           608 
N              5549         0.040          150           609 
N              5548         0.040          150           610 
N              5547         0.040          150           611 
1.5           0.0           0.000
N              6578         0.040          150           612 
N              6750         0.040          150           613 
1.5           0.0           0.000
N              7595         0.040          150           614 
N              7596         0.040          150           615 
N              7597         0.040          150           616 
N              7598         0.040          150           617 
N              7429         0.040          181.07        618 
N              7260         0.040          181.07        619 
N              7091         0.040          150           620 
1.5           0.0           0.000
N              6921         0.055          150           621 
N              6922         0.055          150           622 
N              6923         0.055          181.07        623 
N              6753         0.055          181.07        624 
N              6754         0.055          150           625 
1.5           0.0           0.000
N              2444         0.040          150           626 
N              2445         0.040          150           627 
N              2446         0.040          150           628 
N              2447         0.040          150           629 
N              2448         0.040          150           630 
1.5           0.0           0.000
N              6081         0.040          150           631 
N              6258         0.040          150           632 
N              6436         0.040          181.07        633 
N              6614         0.040          181.07        634 
N              6615         0.040          181.07        635 
N              6439         0.040          181.07        636 
N              6440         0.040          150           637 
1.5           0.0           0.000
N              3461         0.040          150           638 
N              3308         0.040          150           639 
N              3162         0.040          150           640 
N              3018         0.040          150           641 
-1.0          0.0           0.000
N              7451         0.150          150           642 
N              7281         0.150          181.07        643 
N              7110         0.150          181.07        644 
N              6940         0.150          150           645 
N              6769         0.150          181.07        646 
N              6596         0.150          181.07        647 
N              6419         0.150          181.07        648 
N              6240         0.150          181.07        649 
N              6063         0.150          150           650 
N              5885         0.150          181.07        651 
N              5705         0.150          181.07        652 
N              5527         0.150          150           653 
N              5348         0.150          181.07        654 
N              5167         0.150          150           655 
1.5           0.0           0.000
N              2096         0.040          150           656 
N              2223         0.040          150           657 
N              2351         0.040          150           658 
-1.0          0.0           0.000
N              1846         0.040          150           659 
N              1971         0.040          150           660 
N              1970         0.040          181.07        661 
N              2095         0.040          212.13        662 
N              2221         0.040          212.13        663 
N              2348         0.040          181.07        664 
N              2347         0.040          150           665 
N              2346         0.040          150           666 
N              2345         0.040          150           667 
N              2474         0.040          150           668 
1.5           0.0           0.000
N              5883         0.040          150           669 
N              6060         0.040          181.07        670 
N              6237         0.040          150           671 
N              6415         0.040          150           672 
N              6592         0.040          150           673 
N              6764         0.040          150           674 
1.5           0.0           0.000
N              2494         0.040          150           675 
N              2365         0.040          150           676 
N              2366         0.040          150           677 
N              2367         0.040          150           678 
N              2239         0.040          181.07        679 
N              2113         0.040          181.07        680 
N              1987         0.040          150           681 
N              1986         0.040          181.07        682 
N              1862         0.040          150           683 
-1.0          0.0           0.000
N              369          0.070          150           684 
N              441          0.070          181.07        685 
N              517          0.070          181.07        686 
N              599          0.070          150           687 
N              684          0.070          181.07        688 
N              772          0.070          212.13        689 
N              862          0.070          181.07        690 
N              953          0.070          181.07        691 
N              1047         0.070          212.13        692 
N              1144         0.070          212.13        693 
N              1253         0.070          181.07        694 
N              1254         0.070          150           695 
N              1366         0.070          181.07        696 
N              1481         0.070          212.13        697 
N              1606         0.070          212.13        698 
N              1733         0.070          181.07        699 
N              1734         0.070          150           700 
N              1735         0.070          181.07        701 
N              1610         0.070          181.07        702 
N              1611         0.070          150           703 
N              1612         0.070          181.07        704 
N              1739         0.070          212.13        705 
N              1867         0.070          181.07        706 
N              1868         0.070          150           707 
1.5           0.0           0.000
N              7469         0.040          150           708 
N              7299         0.040          150           709 
N              7298         0.040          150           710 
-1.0          0.0           0.000
N              10067        0.070          150           711 
N              10068        0.070          150           712 
N              10069        0.070          150           713 
N              10070        0.070          150           714 
N              10071        0.070          150           715 
N              10072        0.070          150           716 
N              10073        0.070          150           717 
N              10224        0.070          181.07        718 
N              10373        0.070          181.07        719 
N              10374        0.070          150           720 
N              10226        0.070          181.07        721 
N              10076        0.070          212.13        722 
N              9926         0.070          181.07        723 
N              9927         0.070          150           724 
N              9928         0.070          150           725 
N              9929         0.070          150           726 
N              9930         0.070          181.07        727 
N              9779         0.070          181.07        728 
N              9623         0.070          181.07        729 
N              9467         0.070          181.07        730 
N              9308         0.070          181.07        731 
N              9141         0.070          212.13        732 
N              8972         0.070          212.13        733 
N              8802         0.070          212.13        734 
N              8630         0.070          181.07        735 
N              8463         0.070          181.07        736 
N              8296         0.070          212.13        737 
N              8125         0.070          181.07        738 
N              7955         0.070          181.07        739 
N              7784         0.070          181.07        740 
N              7783         0.070          181.07        741 
N              7612         0.070          181.07        742 
N              7611         0.070          181.07        743 
N              7440         0.070          181.07        744 
N              7439         0.070          181.07        745 
N              7268         0.070          212.13        746 
N              7097         0.070          212.13        747 
N              6926         0.070          181.07        748 
N              6755         0.070          181.07        749 
N              6582         0.070          150           750 
-1.0          0.0           0.000
N              1112         0.040          150           751 
N              1221         0.040          181.07        752 
N              1333         0.040          181.07        753 
N              1448         0.040          181.07        754 
N              1572         0.040          181.07        755 
N              1699         0.040          181.07        756 
N              1826         0.040          150           757 
N              1951         0.040          150           758 
N              2077         0.040          150           759 
1.5           0.0           0.000
N              1578         0.040          150           760 
N              1577         0.040          181.07        761 
N              1702         0.040          212.13        762 
N              1575         0.040          181.07        763 
N              1574         0.040          150           764 
N              1573         0.040          150           765 
1.5           0.0           0.000
N              6254         0.040          150           766 
N              6432         0.040          150           767 
N              6609         0.040          150           768 
-1.0          0.0           0.000
N              1212         0.150          150           769 
N              1104         0.150          181.07        770 
N              1007         0.150          181.07        771 
N              914          0.150          181.07        772 
N              822          0.150          181.07        773 
N              733          0.150          181.07        774 
N              645          0.150          212.13        775 
N              559          0.150          181.07        776 
N              477          0.150          150           777 
N              402          0.150          150           778 
N              330          0.150          150           778 
N              268          0.150          150           779 
1.5           0.0           0.000
R              828          0.040          5             2             150 
R              920          0.040          5             2             181.07 
R              921          0.040          5             2             150 
R              1014         0.040          5             2             181.07 
R              1111         0.040          5             2             150 
1.5           0.0           0.000
R              835          0.040          5             2             150 
R              926          0.040          5             2             150 
R              925          0.040          5             2             150 
R              924          0.040          5             2             150 
R              923          0.040          5             2             150 
R              1016         0.040          5             2             150 
1.5           0.0           0.000
R              1601         0.040          5             2             150 
R              1477         0.040          5             2             181.07 
R              1364         0.040          5             2             150 
1.5           0.0           0.000
R              1847         0.040          5             2             150 
R              1973         0.040          5             2             181.07 
R              2099         0.040          5             2             150 
R              2226         0.040          5             2             150 
R              2354         0.040          5             2             150 
-1.0          0.0           0.000
R              37086        0.045          50            6             150 
R              37087        0.045          100           8             150 
R              36919        0.045          100           8             181.07 
R              36755        0.045          100           8             181.07 
R              36595        0.045          100           8             150 
R              36439        0.045          100           8             150 
R              36438        0.045          100           8             150 
R              36437        0.045          100           8             150 
R              36436        0.045          100           8             150 
R              36435        0.045          100           8             150 
R              36434        0.045          100           8             181.07 
R              36277        0.045          100           8             181.07 
R              36121        0.045          100           8             150 
R              35965        0.045          100           8             150 
R              35809        0.045          100           8             150 
R              35653        0.045          100           8             150 
R              35496        0.045          100           8             181.07 
R              35339        0.045          100           8             181.07 
R              35179        0.045          100           8             150 
R              35018        0.045          100           8             150 
R              34856        0.045          100           8             150 
R              34688        0.045          100           8             150 
R              34520        0.045          100           8             181.07 
R              34353        0.045          100           8             181.07 
R              34182        0.045          100           8             150 
R              33999        0.045          100           8             150 
R              33816        0.045          100           8             150 
R              33633        0.045          100           8             150 
R              33450        0.045          100           8             150 
R              33266        0.045          100           8             150 
R              33080        0.045          100           8             150 
R              32894        0.045          100           8             150 
R              32709        0.045          100           8             150 
R              32525        0.045          100           8             150 
R              32341        0.045          100           8             150 
R              32157        0.045          100           8             150 
R              31974        0.045          100           8             150 
R              31790        0.045          100           8             181.07 
R              31606        0.045          100           8             212.13 
R              31419        0.045          100           8             181.07 
R              31231        0.045          100           8             150 
R              31041        0.045          100           8             150 
R              30851        0.045          100           8             150 
R              30660        0.045          100           8             150 
R              30469        0.045          100           8             150 
R              30468        0.045          100           8             150 
R              30467        0.045          100           8             150 
R              30466        0.045          100           8             181.07 
R              30273        0.045          100           8             181.07 
R              30272        0.045          100           8             150 
R              30271        0.045          100           8             181.07 
R              30077        0.045          100           8             181.07 
R              29884        0.045          100           8             150 
R              29690        0.045          100           8             181.07 
R              29495        0.045          100           8             181.07 
R              29291        0.045          100           8             150 
R              29088        0.045          100           8             150 
R              28885        0.045          100           8             150 
R              28682        0.045          100           8             150 
R              28479        0.045          100           8             150 
R              28478        0.045          100           8             181.07 
R              28680        0.045          100           8             212.13 
R              28476        0.045          100           8             181.07 
R              28475        0.045          100           8             181.07 
R              28272        0.045          100           8             212.13 
R              28066        0.045          100           8             212.13 
R              27860        0.045          100           8             181.07 
R              27656        0.045          100           8             150 
R              27454        0.045          100           8             150 
R              27256        0.045          100           8             181.07 
R              27060        0.045          100           8             212.13 
R              26867        0.045          100           8             181.07 
R              26866        0.045          100           8             150 
R              26865        0.045          100           8             150 
R              26864        0.045          100           8             150 
R              26863        0.045          100           8             181.07 
R              26673        0.045          100           8             212.13 
R              26486        0.045          100           8             212.13 
R              26301        0.045          100           8             181.07 
R              26300        0.045          100           8             150 
R              26299        0.045          100           8             150 
R              26298        0.045          100           8             150 
R              26297        0.045          100           8             181.07 
R              26480        0.045          100           8             181.07 
R              26479        0.045          100           8             181.07 
R              26294        0.045          100           8             181.07 
R              26293        0.045          100           8             150 
R              26292        0.045          100           8             150 
R              26291        0.045          100           8             150 
R              26290        0.045          100           8             181.07 
R              26473        0.045          100           8             212.13 
R              26288        0.045          100           8             181.07 
R              26287        0.045          100           8             150 
R              26286        0.045          100           8             181.07 
R              26104        0.045          100           8             181.07 
R              26103        0.045          100           8             150 
R              26102        0.045          100           8             150 
R              26101        0.045          100           8             150 
R              26100        0.045          100           8             150 
R              26099        0.045          100           8             150 
-1.0          0.0           0.000
R              37814        0.045          60            9             181.07 
R              37688        0.045          60            9             181.07 
R              37560        0.045          60            9             181.07 
R              37416        0.045          60            9             150 
R              37254        0.045          60            9             150 
-1.0          0.0           0.000
N              5145         0.070          150           112 
N              5325         0.070          181.07        113 
N              5505         0.070          181.07        114 
N              5683         0.070          181.07        115 
N              5863         0.070          212.13        116 
N              6042         0.070          181.07        117 
N              6043         0.070          181.07        118 
N              6221         0.070          212.13        119 
N              6400         0.070          181.07        120 
N              6401         0.070          150           121 
N              6402         0.070          150           122 
N              6403         0.070          150           123 
N              6404         0.070          150           124 
N              6405         0.070          181.07        125 
N              6228         0.070          181.07        126 
N              6051         0.070          150           127 
N              5873         0.070          181.07        128 
N              5693         0.070          181.07        129 
N              5515         0.070          150           130 
N              5336         0.070          181.07        131 
N              5516         0.070          181.07        132 
N              5694         0.070          181.07        133 
N              5874         0.070          181.07        134 
N              6052         0.070          150           135 
N              6053         0.070          181.07        136 
N              5876         0.070          212.13        137 
N              5698         0.070          181.07        138 
N              5520         0.070          150           139 
N              5521         0.070          150           140 
N              5522         0.070          150           141 
N              5523         0.070          181.07        142 
N              5345         0.070          212.13        143 
N              5166         0.070          212.13        144 
N              4988         0.070          212.13        145 
N              4810         0.070          181.07        146 
N              4811         0.070          150           147 
N              4812         0.070          181.07        148 
N              4634         0.070          181.07        149 
N              4455         0.070          150           150 
N              4456         0.070          181.07        151 
N              4281         0.070          181.07        152 
N              4107         0.070          150           153 
N              4108         0.070          150           154 
N              4109         0.070          150           155 
N              4110         0.070          181.07        156 
N              4285         0.070          181.07        157 
N              4286         0.070          150           158 
N              4287         0.070          150           159 
N              4288         0.070          150           160 
N              4114         0.070          150           161 
N              3944         0.070          150           162 
N              3784         0.070          150           163 
N              3627         0.070          181.07        164 
N              3472         0.070          181.07        165 
N              3319         0.070          181.07        166 
N              3172         0.070          181.07        167 
N              3028         0.070          150           168 
N              2885         0.070          181.07        169 
N              2747         0.070          181.07        170 
N              2609         0.070          181.07        171 
N              2480         0.070          212.13        172 
N              2352         0.070          212.13        173 
N              2482         0.070          181.07        174 
N              2483         0.070          181.07        175 
N              2355         0.070          212.13        176 
N              2228         0.070          181.07        177 
N              2229         0.070          150           178 
N              2230         0.070          150           179 
N              2231         0.070          181.07        180 
N              2360         0.070          181.07        181 
N              2361         0.070          181.07        182 
N              2234         0.070          181.07        183 
N              2235         0.070          150           184 
N              2108         0.070          181.07        185 
N              1983         0.070          181.07        186 
N              1858         0.070          150           187 
N              1731         0.070          150           188 
N              1605         0.070          150           189 
-1.0          0.0           0.000
N              25922        0.070          150           238 
N              25741        0.070          150           239 
N              25563        0.070          181.07        240 
N              25387        0.070          212.13        241 
N              25212        0.070          212.13        242 
N              25037        0.070          181.07        243 
N              24863        0.070          150           244 
N              24683        0.070          150           245 
N              24503        0.070          181.07        246 
N              24324        0.070          181.07        247 
N              24141        0.070          150           248 
N              23961        0.070          181.07        249 
N              23780        0.070          212.13        250 
N              23599        0.070          181.07        251 
N              23425        0.070          150           252 
N              23251        0.070          181.07        253 
N              23078        0.070          212.13        254 
N              22905        0.070          181.07        255 
N              22732        0.070          181.07        256 
N              22561        0.070          181.07        257 
N              22390        0.070          150           258 
N              22219        0.070          150           259 
N              22218        0.070          150           260 
N              22217        0.070          181.07        261 
N              22046        0.070          212.13        262 
N              21875        0.070          181.07        263 
N              21704        0.070          150           264 
N              21537        0.070          150           265 
N              21374        0.070          150           266 
N              21209        0.070          150           267 
N              21045        0.070          150           268 
N              21046        0.070          150           269 
N              21047        0.070          150           270 
N              21048        0.070          150           271 
N              21049        0.070          150           272 
N              20886        0.070          181.07        273 
N              20725        0.070          181.07        274 
N              20567        0.070          150           275 
N              20413        0.070          150           276 
N              20260        0.070          150           277 
N              20106        0.070          181.07        278 
N              19955        0.070          181.07        279 
N              19804        0.070          181.07        280 
N              19657        0.070          212.13        281 
N              19517        0.070          212.13        282 
N              19378        0.070          181.07        283 
N              19238        0.070          181.07        284 
N              19099        0.070          181.07        285 
N              18960        0.070          181.07        286 
N              18822        0.070          181.07        287 
N              18688        0.070          181.07        288 
N              18554        0.070          181.07        289 
N              18419        0.070          181.07        290 
N              18284        0.070          181.07        291 
N              18146        0.070          150           292 
N              18008        0.070          150           293 
N              17869        0.070          150           294 
N              17730        0.070          150           295 
N              17591        0.070          150           296 
N              17452        0.070          181.07        297 
N              17314        0.070          181.07        298 
N              17315        0.070          150           299 
N              17316        0.070          150           300 
N              17317        0.070          150           301 
N              17318        0.070          181.07        302 
N              17180        0.070          181.07        303 
N              17181        0.070          150           304 
N              17046        0.070          150           305 
N              17047        0.070          181.07        306 
N              16914        0.070          212.13        307 
N              16781        0.070          181.07        308 
N              16782        0.070          150           309 
N              16783        0.070          150           310 
N              16784        0.070          181.07        311 
N              16919        0.070          181.07        312 
N              16920        0.070          150           313 
N              16921        0.070          150           314 
N              16787        0.070          150           315 
N              16653        0.070          181.07        316 
N              16517        0.070          181.07        317 
N              16383        0.070          150           318 
N              16249        0.070          181.07        319 
N              16114        0.070          181.07        320 
N              15979        0.070          150           321 
N              15844        0.070          150           322 
N              15708        0.070          181.07        323 
N              15570        0.070          181.07        324 
N              15434        0.070          150           325 
N              15298        0.070          181.07        326 
N              15164        0.070          181.07        327 
N              15030        0.070          150           328 
N              14896        0.070          150           329 
N              14762        0.070          150           330 
N              14631        0.070          150           331 
N              14630        0.070          150           332 
N              14499        0.070          181.07        333 
N              14367        0.070          181.07        334 
N              14366        0.070          181.07        335 
N              14239        0.070          181.07        336 
N              14238        0.070          181.07        337 
N              14114        0.070          181.07        338 
N              13991        0.070          150           339 
N              13992        0.070          181.07        340 
N              13871        0.070          181.07        341 
N              13749        0.070          150           342 
N              13626        0.070          181.07        343 
N              13504        0.070          181.07        344 
N              13381        0.070          150           345 
N              13258        0.070          181.07        346 
N              13134        0.070          181.07        347 
N              13011        0.070          150           348 
N              12885        0.070          150           349 
N              12758        0.070          150           350 
N              12617        0.070          150           351 
N              12474        0.070          181.07        352 
N              12329        0.070          181.07        353 
N              12181        0.070          181.07        354 
N              12034        0.070          181.07        355 
N              11886        0.070          150           356 
N              11737        0.070          150           357 
N              11589        0.070          181.07        358 
N              11442        0.070          181.07        359 
N              11296        0.070          150           360 
N              11149        0.070          181.07        361 
N              11003        0.070          181.07        362 
N              10856        0.070          181.07        363 
N              10708        0.070          212.13        364 
N              10559        0.070          212.13        365 
N              10410        0.070          181.07        366 
N              10262        0.070          181.07        367 
N              10110        0.070          181.07        368 
N              9959         0.070          150           369 
N              9807         0.070          181.07        370 
N              9652         0.070          181.07        371 
N              9653         0.070          150           372 
N              9654         0.070          150           373 
N              9498         0.070          181.07        374 
N              9340         0.070          181.07        375 
N              9172         0.070          181.07        376 
N              9003         0.070          212.13        377 
N              8833         0.070          181.07        378 
N              8834         0.070          181.07        379 
N              8662         0.070          181.07        380 
N              8495         0.070          150           381 
N              8329         0.070          150           382 
N              8159         0.070          150           383 
N              7989         0.070          181.07        384 
N              7818         0.070          181.07        385 
N              7648         0.070          181.07        386 
N              7479         0.070          181.07        387 
N              7480         0.070          150           388 
N              7310         0.070          181.07        389 
N              7141         0.070          212.13        390 
N              6970         0.070          212.13        391 
N              6798         0.070          181.07        392 
N              6797         0.070          150           393 
N              6796         0.070          181.07        394 
N              6623         0.070          181.07        395 
N              6446         0.070          150           396 
N              6268         0.070          150           397 
N              6091         0.070          150           398 
N              5913         0.070          181.07        399 
N              5735         0.070          181.07        400 
N              5736         0.070          150           401 
N              5737         0.070          150           402 
N              5559         0.070          150           403 
N              5380         0.070          181.07        404 
N              5199         0.070          181.07        405 
N              5020         0.070          181.07        406 
N              4840         0.070          181.07        407 
N              4661         0.070          150           408 
N              4482         0.070          150           409 
N              4306         0.070          150           410 
N              4132         0.070          150           411 
N              3962         0.070          150           412 
N              3963         0.070          150           413 
N              3803         0.070          150           414 
N              3804         0.070          150           415 
N              3805         0.070          181.07        416 
N              3966         0.070          181.07        417 
N              4136         0.070          181.07        418 
N              4311         0.070          181.07        419 
N              4312         0.070          150           420 
N              4138         0.070          150           421 
N              3968         0.070          150           422 
N              3808         0.070          150           423 
N              3651         0.070          150           424 
N              3495         0.070          181.07        425 
N              3341         0.070          181.07        426 
N              3195         0.070          150           427 
N              3051         0.070          150           428 
N              2908         0.070          150           429 
N              2769         0.070          150           430 
N              2631         0.070          150           431 
N              2501         0.070          150           432 
N              2372         0.070          181.07        433 
N              2245         0.070          181.07        434 
N              2118         0.070          150           435 
N              2119         0.070          181.07        436 
N              1994         0.070          181.07        437 
N              1995         0.070          150           438 
N              1996         0.070          181.07        439 
N              1872         0.070          212.13        440 
N              1998         0.070          181.07        441 
N              1999         0.070          181.07        442 
N              2126         0.070          212.13        443 
N              2254         0.070          212.13        444 
N              2383         0.070          181.07        445 
N              2384         0.070          181.07        446 
N              2514         0.070          181.07        447 
N              2515         0.070          150           448 
N              2516         0.070          150           449 
N              2517         0.070          150           450 
N              2518         0.070          181.07        451 
N              2390         0.070          212.13        452 
N              2263         0.070          212.13        453 
N              2137         0.070          181.07        454 
N              2011         0.070          150           455 
N              1886         0.070          150           456 
